ID,Player,Team,Position,RkOv,Status,FPts,FP/G,GP,FG-,3PTM,FT-,PTS,OREB,REB,AST,ST,BLK,TO,TF,EJ,3D,2D
*04qsh*,Rodions Kurucs,(N/A),"F,Flx",1374,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*043pn*,Mindaugas Kuzminskas,(N/A),"F,Flx",1375,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03se2*,Michale Kyser,(N/A),"F,Flx",1376,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*059y6*,Trevor Lacey,(N/A),"G,Flx",1377,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05qvg*,Anthony Lamb,(N/A),"F,Flx",1378,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*02nfc*,Jeremy Lamb,(N/A),"G,Flx",1379,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*051ou*,Romeo Langford,(N/A),"G,Flx",1380,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*049dw*,Nicolas Laprovittola,(N/A),"G,Flx",1382,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*031m5*,Shane Larkin,(N/A),"G,Flx",1383,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04tm1*,Terry Larrier,(N/A),"F,Flx",1384,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*031n5*,Joffrey Lauvergne,(N/A),"F,C,Flx",1385,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*055sh*,Vic Law,(N/A),"G,F,Flx",1386,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*059q4*,Dedric Lawson,(N/A),"F,Flx",1387,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*01end*,Ty Lawson,(N/A),"G,Flx",1388,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*042o6*,Jake Layman,(N/A),"F,Flx",1389,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06psp*,Jaedon LeDee,(N/A),"F,Flx",1390,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04ewj*,T.J. Leaf,(N/A),"F,Flx",1391,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0524h*,Jalen Lecque,(N/A),"G,Flx",1392,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*005lc*,Courtney Lee,(N/A),"G,F,Flx",1393,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04uwn*,Marcus Lee,(N/A),"C,Flx",1394,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05qu4*,Saben Lee,(N/A),"G,Flx",1395,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04mus*,Walt Lemon Jr.,(N/A),"F,Flx",1396,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*02nfb*,Meyers Leonard,(N/A),"C,Flx",1397,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*027pp*,Jon Leuer,(N/A),"F,C,Flx",1399,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*023tj*,Dwight Lewis,(N/A),"G,Flx",1400,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05wy5*,Matt Lewis,(N/A),"G,Flx",1403,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05uju*,Scottie Lewis,(N/A),"G,Flx",1404,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*027q2*,DeAndre Liggins,(N/A),"G,F,Flx",1405,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*01wlo*,Jeremy Lin,(N/A),"G,Flx",1406,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06h8i*,Scottie Lindsey,(N/A),"G,Flx",1407,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04vy1*,Zach Lofton,(N/A),"G,Flx",1411,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04846*,Shawn Long,(N/A),"F,C,Flx",1412,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*005le*,Robin Lopez,(N/A),"C,Flx",1413,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*051pf*,Didi Louzada,POR,"G,Flx",1414,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04uq4*,Jordan Loyd,(N/A),"G,Flx",1416,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*060me*,Iffe Lundberg,PHO,"G,Flx",1418,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*042nj*,Timothe Luwawu-Cabarrot,(N/A),"F,Flx",1420,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04ewo*,Tyler Lydon,(N/A),"F,Flx",1421,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*043cl*,Sheldon Mac,(N/A),"G,Flx",1422,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*02wcx*,Scott Machado,LAL,"G,Flx",1423,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*027pj*,Shelvin Mack,(N/A),"G,Flx",1424,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04xgh*,Daryl Macon,(N/A),"G,Flx",1425,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04xhr*,J.P. Macura,CLE,"G,Flx",1426,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03zl4*,Josh Magette,(N/A),"G,Flx",1428,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05qz2*,Will Magnay,(N/A),"F,C,Flx",1429,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*001ae*,Ian Mahinmi,(N/A),"C,Flx",1430,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05xn9*,Denzel Mahoney,(N/A),"G,Flx",1431,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*063rs*,Makur Maker,(N/A),"C,Flx",1432,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*059y7*,Matur Maker,(N/A),"C,Flx",1433,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03lgm*,Thon Maker,(N/A),"F,C,Flx",1434,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06hqq*,Hunter Maldonado,(N/A),"G,Flx",1435,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05qy9*,Karim Mane,(N/A),"G,Flx",1438,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06hpm*,Kyle Mangas,(N/A),"G,Flx",1439,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03e7j*,Devyn Marble,(N/A),"G,F,Flx",1441,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*051q4*,Vanja Marinkovic,(N/A),"G,F,Flx",1443,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0018z*,Shawn Marion,(N/A),"G,F,Flx",1444,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03scs*,Boban Marjanovic,(N/A),"C,Flx",1445,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03trs*,Derrick Marks,(N/A),"G,Flx",1447,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*01byj*,Cartier Martin,(N/A),"G,F,Flx",1449,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03r7j*,Jarell Martin,(N/A),"F,C,Flx",1450,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*052c4*,Jeremiah Martin,(N/A),"G,Flx",1451,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*057a2*,Kelan Martin,(N/A),"F,Flx",1452,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*001by*,Roger Mason Jr.,(N/A),"G,Flx",1454,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04ewy*,Frank Mason,(N/A),"G,Flx",1455,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06moe*,Yauhen Massalski,(N/A),"F,Flx",1456,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*059vz*,CJ Massinburg,(N/A),"G,Flx",1457,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04xgl*,Yante Maten,(N/A),"F,Flx",1458,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04jw2*,Mangok Mathiang,(N/A),"F,C,Flx",1459,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*055c5*,Dakota Mathias,(N/A),"G,Flx",1460,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06yb4*,Cameron Matthews,HOU,"F,Flx",1461,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05qyo*,Charles Matthews,(N/A),"G,Flx",1462,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*055c6*,Luke Maye,(N/A),"F,Flx",1464,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06he0*,Matthew Mayer,(N/A),"F,Flx",1465,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*005l8*,O.J. Mayo,(N/A),"G,Flx",1466,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05qtu*,Skylar Mays,(N/A),"G,Flx",1467,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06z4q*,Chris Manon,LAL,"G,Flx",1468,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*005l7*,Luc Mbah a Moute,(N/A),"F,Flx",1469,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03jvs*,James Michael McAdoo,(N/A),"F,Flx",1470,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04ll1*,Tahjere McCall,(N/A),"G,Flx",1471,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*042ny*,Patrick McCaw,(N/A),"G,F,Flx",1472,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06hrm*,Caleb McConnell,(N/A),"G,Flx",1473,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06304*,Javante McCoy,(N/A),"G,Flx",1475,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04lci*,Erik McCree,UTA,"F,Flx",1476,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03ad6*,Chris McCullough,(N/A),"F,Flx",1477,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03e6y*,K.J. McDaniels,(N/A),"F,Flx",1478,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05qte*,Sean McDermott,(N/A),"F,Flx",1479,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*059fy*,William McDowell-White,(N/A),"G,Flx",1480,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03e6p*,Mitch McGary,(N/A),"F,C,Flx",1481,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06fpq*,Darius McGhee,(N/A),"G,Flx",1483,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06prn*,Gabe McGlothan,(N/A),"F,Flx",1484,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05xnj*,Cameron McGriff,(N/A),"F,Flx",1485,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0392f*,Rodney McGruder,(N/A),"G,Flx",1486,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04jwc*,Alfonzo McKinnie,(N/A),"F,Flx",1487,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05wc6*,JaQuori McLaughlin,(N/A),"G,Flx",1488,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*031lu*,Ben McLemore,(N/A),"G,Flx",1489,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06mom*,Jamuni McNeace,(N/A),"C,Flx",1490,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03e7m*,Jordan McRae,(N/A),"G,Flx",1492,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0019k*,Josh McRoberts,(N/A),"F,C,Flx",1493,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*01env*,Jodie Meeks,(N/A),"G,Flx",1494,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04gwa*,Kennedy Meeks,(N/A),"C,Flx",1495,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03soi*,Salah Mejri,(N/A),"C,Flx",1496,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*055bw*,Nicolo Melli,(N/A),"F,Flx",1497,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*02nfm*,Fab Melo,(N/A),"C,Flx",1498,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*042nz*,David Michineau,LAC,"G,Flx",1501,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03r7n*,Jordan Mickey,(N/A),"F,C,Flx",1502,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*059cg*,Eric Mika,(N/A),"C,Flx",1503,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*001bl*,C.J. Miles,(N/A),"G,F,Flx",1504,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*059g2*,Isaiah Miles,(N/A),"F,Flx",1505,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06ceh*,Mike Miles,(N/A),"G,Flx",1506,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*00157*,Darko Milicic,(N/A),"C,Flx",1507,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*02nga*,Darius Miller,(N/A),"G,F,Flx",1508,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05wy4*,Isaiah Miller,(N/A),"G,Flx",1509,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03woz*,Malcolm Miller,(N/A),"G,F,Flx",1510,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*00152*,Mike Miller,(N/A),"G,F,Flx",1511,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06mol*,Seth Millner,(N/A),"F,Flx",1512,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*023z9*,Elijah Millsap,(N/A),"G,F,Flx",1513,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*001bo*,Paul Millsap,(N/A),"F,Flx",1514,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03wqu*,Nick Minnerath,(N/A),"F,Flx",1516,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*064to*,Davion Mintz,(N/A),"G,Flx",1517,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*027p8*,Nikola Mirotic,(N/A),"F,Flx",1519,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*02h0c*,Tommy Mitchell,(N/A),"G,Flx",1520,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06qf7*,Trhae Mitchell,(N/A),"G,Flx",1521,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04l17*,Naz Mitrou-Long,(N/A),"G,Flx",1522,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06667*,Aminu Mohammed,(N/A),"G,Flx",1523,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0524i*,Adam Mokoka,(N/A),"G,Flx",1524,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0623i*,Iverson Molinar,(N/A),"G,Flx",1525,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*01uyg*,Greg Monroe,(N/A),"C,Flx",1527,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03rxk*,Luis Montero,(N/A),"F,Flx",1528,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05qz8*,EJ Montgomery,(N/A),"F,Flx",1529,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05ya2*,Xavier Moon,(N/A),"G,Flx",1530,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0590n*,Matt Mooney,NY,"G,Flx",1531,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04j1u*,Ben Moore,(N/A),"F,Flx",1532,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04vxx*,Doral Moore,(N/A),"C,Flx",1533,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*027q4*,ETwaun Moore,(N/A),"G,Flx",1534,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06gsd*,Alex Morales,(N/A),"G,Flx",1536,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03gyn*,Eric Moreland,(N/A),"F,Flx",1537,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04jw7*,Jeremy Morgan,(N/A),"G,Flx",1538,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*058a2*,Juwan Morgan,(N/A),"F,Flx",1539,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06mns*,Matt Morgan,(N/A),"G,Flx",1540,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*027pq*,Darius Morris,(N/A),"G,Flx",1541,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04mx3*,Jaylen Morris,(N/A),"G,Flx",1542,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0663x*,Darryl Morsell,(N/A),"G,Flx",1544,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*027p5*,Donatas Motiejunas,(N/A),"F,C,Flx",1545,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04fj7*,Johnathan Motley,(N/A),"F,Flx",1546,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03jm2*,Brock Motum,(N/A),"F,Flx",1547,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05r1s*,Trey Mourning,(N/A),"F,Flx",1548,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*01vqb*,Timofey Mozgov,(N/A),"C,Flx",1549,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03acz*,Emmanuel Mudiay,(N/A),"G,Flx",1550,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*031m1*,Shabazz Muhammad,(N/A),"G,F,Flx",1551,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*059ft*,Mychal Mulder,(N/A),"G,Flx",1552,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*01eo7*,Byron Mullens,(N/A),"F,C,Flx",1553,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05qz5*,Ade Murkey,(N/A),"G,Flx",1554,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06moc*,Grayson Murphy,(N/A),"G,Flx",1555,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*059cx*,Jordan Murphy,(N/A),"G,Flx",1556,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04qs6*,Dzanan Musa,(N/A),"F,Flx",1558,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*031mu*,Mike Muscala,(N/A),"C,Flx",1559,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*049ra*,Mamadou NDiaye,(N/A),"C,Flx",1560,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*042oh*,Abdel Nader,(N/A),"F,Flx",1561,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03e6r*,Shabazz Napier,(N/A),"G,Flx",1562,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*01uzo*,Hamady Ndiaye,(N/A),"C,Flx",1564,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*01wpw*,Gary Neal,(N/A),"G,Flx",1565,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0018b*,Jameer Nelson,(N/A),"G,Flx",1566,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06moh*,Jameer Nelson,(N/A),"G,Flx",1567,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*01n8i*,Spencer Nelson,(N/A),"F,Flx",1568,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*031mx*,Raul Neto,(N/A),"G,Flx",1571,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*01nik*,Luke Nevill,(N/A),"C,Flx",1572,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06moy*,Joirdon Nicholas,(N/A),"F,Flx",1576,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04lbv*,Landry Nnoko,(N/A),"C,Flx",1578,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*00111*,Joakim Noah,(N/A),"F,C,Flx",1579,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0010y*,Andres Nocioni,(N/A),"F,Flx",1580,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*031lt*,Nerlens Noel,(N/A),"C,Flx",1581,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06eoe*,Obadiah Noel,(N/A),"G,Flx",1582,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*031m3*,Lucas Nogueira,(N/A),"F,C,Flx",1583,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06hhm*,Landers Nolley,(N/A),"G,Flx",1584,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0522v*,Zach Norvell,(N/A),"G,Flx",1585,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0013n*,Steve Novak,(N/A),"F,Flx",1586,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04416*,Frank Ntilikina,(N/A),"G,Flx",1588,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04xgj*,Kendrick Nunn,(N/A),"G,Flx",1590,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0393n*,James Nunnally,(N/A),"F,Flx",1591,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04aqo*,David Nwaba,(N/A),"F,Flx",1592,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03siq*,JJ OBrien,(N/A),"F,Flx",1595,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03e72*,Johnny OBryant III,(N/A),"F,Flx",1596,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06669*,Alex OConnell,(N/A),"G,Flx",1597,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0013q*,Jermaine ONeal,(N/A),"C,Flx",1598,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*02ngd*,Kyle OQuinn,(N/A),"F,C,Flx",1600,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*00508*,Lukasz Obrzut,(N/A),"C,Flx",1601,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0484a*,Daniel Ochefu,(N/A),"C,Flx",1602,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0019j*,Greg Oden,(N/A),"C,Flx",1603,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*059il*,Norense Odiase,(N/A),"C,Flx",1604,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0014o*,Lamar Odom,(N/A),"F,Flx",1605,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06qfk*,Josh Oduro,NO,"F,Flx",1606,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04ex0*,Semi Ojeleye,(N/A),"F,Flx",1607,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0010j*,Emeka Okafor,(N/A),"C,Flx",1608,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04qs8*,Elie Okobo,(N/A),"G,Flx",1609,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*051pc*,KZ Okpala,(N/A),"F,Flx",1610,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*001bg*,Mehmet Okur,(N/A),"C,Flx",1611,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05uuo*,Eugene Omoruyi,(N/A),"F,Flx",1615,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04xic*,Nuni Omot,(N/A),"F,Flx",1616,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06hie*,Nick Ongenda,(N/A),"C,Flx",1617,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*051q2*,Miye Oni,(N/A),"G,Flx",1618,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05ux2*,EJ Onu,(N/A),"F,Flx",1619,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03732*,Arinze Onuaku,(N/A),"F,Flx",1620,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*042nx*,Chinanu Onuaku,(N/A),"F,C,Flx",1621,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06prm*,Gabe Osabuohien,CLE,"F,Flx",1622,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*031n1*,Romero Osby,(N/A),"F,Flx",1623,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05que*,Daniel Oturu,(N/A),"C,Flx",1625,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
